time[sec] pos_L_1[m] pos_L_2[m] pos_L_3[m] phi[deg] theta[deg] psi[deg] thrust[N] 
4.3799999999999999e+000 8.0730881223379492e+002 -3.7496002306454557e-002 4.7820585962767836e-002 -4.9600701011132973e+000 1.2260648595049126e+000 -1.8859836512893474e-001 0.0000000000000000e+000 
4.3825000000000003e+000 8.0780830690193261e+002 -3.7355527094888430e-002 4.7773751239674311e-002 -4.7877804753119664e+000 1.2307852410816349e+000 -1.8602837858908225e-001 0.0000000000000000e+000 
4.3849999999999998e+000 8.0830773654326811e+002 -3.7209394560363762e-002 4.7724061528867878e-002 -4.6162455920745522e+000 1.2354784898178039e+000 -1.8331078844448837e-001 0.0000000000000000e+000 
4.3875000000000002e+000 8.0880710119107380e+002 -3.7057738579250099e-002 4.7672513467659883e-002 -4.4454703568613265e+000 1.2400446400783969e+000 -1.8043696036741616e-001 0.0000000000000000e+000 
4.3899999999999997e+000 8.0930640084636093e+002 -3.6900646750325450e-002 4.7620827440937319e-002 -4.2755218545431459e+000 1.2443381719421152e+000 -1.7741668109974573e-001 0.0000000000000000e+000 
4.3925000000000001e+000 8.0980563551725743e+002 -3.6738383652874518e-002 4.7568529237423718e-002 -4.1064265018479267e+000 1.2483830455156617e+000 -1.7426331307795548e-001 0.0000000000000000e+000 
4.3949999999999996e+000 8.1030480523837002e+002 -3.6571207006602435e-002 4.7513493802000539e-002 -3.9382597551901384e+000 1.2523349055842303e+000 -1.7097670105818685e-001 0.0000000000000000e+000 
4.3975000000000000e+000 8.1080391003001216e+002 -3.6399264826400213e-002 4.7456158433078599e-002 -3.7710461721209922e+000 1.2561610498983971e+000 -1.6755577914615072e-001 0.0000000000000000e+000 
4.4000000000000004e+000 8.1130294988221783e+002 -3.6222710175508155e-002 4.7398105981926619e-002 -3.6047740556996306e+000 1.2597377929316784e+000 -1.6400923136902781e-001 0.0000000000000000e+000 
4.4024999999999999e+000 8.1180192479850086e+002 -3.6041652507037725e-002 4.7339053055054592e-002 -3.4395430803367835e+000 1.2630905842108819e+000 -1.6032490074523656e-001 0.0000000000000000e+000 
4.4050000000000002e+000 8.1230083480284918e+002 -3.5856303944370893e-002 4.7277627030894109e-002 -3.2754481186923319e+000 1.2663355594971666e+000 -1.5651346693874790e-001 0.0000000000000000e+000 
4.4074999999999998e+000 8.1279967992406068e+002 -3.5666930429499644e-002 4.7212726179793663e-002 -3.1125028234246561e+000 1.2695642684374240e+000 -1.5258637928647539e-001 0.0000000000000000e+000 
4.4100000000000001e+000 8.1329846018739249e+002 -3.5473667334002812e-002 4.7144533849291292e-002 -2.9510117003162195e+000 1.2727766468250377e+000 -1.4854277410444694e-001 0.0000000000000000e+000 
4.4124999999999996e+000 8.1379717556718697e+002 -3.5276607522831682e-002 4.7076521208396116e-002 -2.7909564133522169e+000 1.2757491507207461e+000 -1.4439626421891422e-001 0.0000000000000000e+000 
4.4150000000000000e+000 8.1429582608069882e+002 -3.5075981620536822e-002 4.7009233635151304e-002 -2.6324213198345587e+000 1.2784579683797079e+000 -1.4016168676558852e-001 0.0000000000000000e+000 
4.4175000000000004e+000 8.1479441177405909e+002 -3.4871970000892816e-002 4.6940524899810043e-002 -2.4755949683291516e+000 1.2810560816335836e+000 -1.3583443345585833e-001 0.0000000000000000e+000 
4.4199999999999999e+000 8.1529293263884892e+002 -3.4664758792132488e-002 4.6871052198866892e-002 -2.3205225443980804e+000 1.2835206258538552e+000 -1.3142881121885705e-001 0.0000000000000000e+000 
4.4225000000000003e+000 8.1579138868981045e+002 -3.4454618673493087e-002 4.6801588027392427e-002 -2.1671057876386826e+000 1.2858071065340304e+000 -1.2696145304169090e-001 0.0000000000000000e+000 
4.4249999999999998e+000 8.1628977995169475e+002 -3.4241746264854100e-002 4.6732278632305224e-002 -2.0153402152781523e+000 1.2879400528997782e+000 -1.2243860088157846e-001 0.0000000000000000e+000 
4.4275000000000002e+000 8.1678810642004578e+002 -3.4026303923724299e-002 4.6663545589694877e-002 -1.8652687820742633e+000 1.2899270833760543e+000 -1.1787167557239706e-001 0.0000000000000000e+000 
4.4299999999999997e+000 8.1728636810444982e+002 -3.3808431315577536e-002 4.6596434202399450e-002 -1.7168756012305102e+000 1.2916962209088716e+000 -1.1325716878383801e-001 0.0000000000000000e+000 
4.4325000000000001e+000 8.1778456502115591e+002 -3.3588289638203150e-002 4.6530443093217855e-002 -1.5701542739765606e+000 1.2932937233375330e+000 -1.0858998770009461e-001 0.0000000000000000e+000 
4.4349999999999996e+000 8.1828269718053502e+002 -3.3366139123842231e-002 4.6464919862501119e-002 -1.4250563691684985e+000 1.2948004384000524e+000 -1.0388738275658971e-001 0.0000000000000000e+000 
4.4375000000000000e+000 8.1878076462828426e+002 -3.3142171117077623e-002 4.6398892555657767e-002 -1.2815531355143230e+000 1.2962858752055508e+000 -9.9144424890058050e-002 0.0000000000000000e+000 
4.4400000000000004e+000 8.1927876738541488e+002 -3.2916559076255680e-002 4.6332790294570714e-002 -1.1396057048421162e+000 1.2977150516557316e+000 -9.4368192548286878e-002 0.0000000000000000e+000 
4.4424999999999999e+000 8.1977670545539831e+002 -3.2689460018076488e-002 4.6267448664309541e-002 -9.9918844776468041e-001 1.2990397270730729e+000 -8.9560786783689755e-002 0.0000000000000000e+000 
4.4450000000000003e+000 8.2027457885816170e+002 -3.2461051627478810e-002 4.6200782966366205e-002 -8.6035366757666665e-001 1.3004266562934133e+000 -8.4728687025619490e-002 0.0000000000000000e+000 
4.4474999999999998e+000 8.2077238760353771e+002 -3.2231464098202878e-002 4.6133100102224489e-002 -7.2312308754011989e-001 1.3018691347224880e+000 -7.9868845702251681e-002 0.0000000000000000e+000 
4.4500000000000002e+000 8.2127013170169994e+002 -3.2000864470688839e-002 4.6065278665821552e-002 -5.8744310187391835e-001 1.3033304851413077e+000 -7.4977954813502640e-002 0.0000000000000000e+000 
4.4524999999999997e+000 8.2176781114640585e+002 -3.1769471265221227e-002 4.5998967823663861e-002 -4.5327692285253329e-001 1.3047089144537776e+000 -7.0079301218533216e-002 0.0000000000000000e+000 
4.4550000000000001e+000 8.2226542595409796e+002 -3.1537470495834441e-002 4.5935077530089075e-002 -3.2061070001124459e-001 1.3059472331888988e+000 -6.5182563351750628e-002 0.0000000000000000e+000 
4.4574999999999996e+000 8.2276297615914132e+002 -3.1305088799769010e-002 4.5872556180029278e-002 -1.8941158428138516e-001 1.3071370158087432e+000 -6.0295904369478959e-002 0.0000000000000000e+000 
4.4600000000000000e+000 8.2326046172822919e+002 -3.1072538094065294e-002 4.5809100473547915e-002 -5.7991373597211307e-002 1.3084024497764895e+000 -5.5417386466536524e-002 0.0000000000000000e+000 
4.4625000000000004e+000 8.2375788267689677e+002 -3.0839965359575672e-002 4.5744350375798604e-002 7.3683700482231065e-002 1.3097788363387588e+000 -5.0547661373103084e-002 0.0000000000000000e+000 
4.4649999999999999e+000 8.2425523898224412e+002 -3.0607503049168372e-002 4.5680794786846945e-002 2.0614981726428794e-001 1.3110497575432269e+000 -4.5685108350523466e-002 0.0000000000000000e+000 
4.4675000000000002e+000 8.2475253063318041e+002 -3.0375338900540783e-002 4.5619385287920977e-002 3.3971961887403002e-001 1.3121371275034857e+000 -4.0837668638327912e-002 0.0000000000000000e+000 
4.4699999999999998e+000 8.2524975764549345e+002 -3.0143709642345584e-002 4.5559242983131298e-002 4.7461934872761985e-001 1.3131071519221877e+000 -3.6022225689369108e-002 0.0000000000000000e+000 
4.4725000000000001e+000 8.2574692004183748e+002 -2.9912728956645651e-002 4.5499268967319040e-002 6.1091753053911846e-001 1.3140137103942566e+000 -3.1229647010368299e-002 0.0000000000000000e+000 
4.4749999999999996e+000 8.2624401782738846e+002 -2.9682537177478707e-002 4.5441254520369512e-002 7.4862935815453213e-001 1.3147193940712831e+000 -2.6446619339652189e-002 0.0000000000000000e+000 
4.4775000000000000e+000 8.2674105100966449e+002 -2.9453346847276407e-002 4.5387195244074974e-002 8.8771704296441578e-001 1.3150915844112283e+000 -2.1679688546286026e-002 0.0000000000000000e+000 
4.4800000000000004e+000 8.2723801961311619e+002 -2.9225275463090838e-002 4.5335829752616519e-002 1.0280072019949051e+000 1.3152384030388453e+000 -1.6920791242377057e-002 0.0000000000000000e+000 
4.4824999999999999e+000 8.2773492366103517e+002 -2.8998526306367012e-002 4.5285983168923849e-002 1.1693172239838352e+000 1.3152561658420137e+000 -1.2181797026671748e-002 0.0000000000000000e+000 
4.4850000000000003e+000 8.2823176316469983e+002 -2.8773414130853325e-002 4.5239156572620232e-002 1.3115026615042991e+000 1.3150434634987904e+000 -7.4910991075879309e-003 0.0000000000000000e+000 
4.4874999999999998e+000 8.2872853814047517e+002 -2.8550104978734225e-002 4.5195462081437654e-002 1.4542870284908340e+000 1.3145945360739473e+000 -2.8556837793246911e-003 0.0000000000000000e+000 
4.4900000000000002e+000 8.2922524860597969e+002 -2.8328755614637657e-002 4.5154675623507501e-002 1.5973832020483489e+000 1.3139458393000145e+000 1.7222102520153067e-003 0.0000000000000000e+000 
4.4924999999999997e+000 8.2972189460435902e+002 -2.8109550691965524e-002 4.5115354096822102e-002 1.7405686396696289e+000 1.3132182430882144e+000 6.2398299249830959e-003 0.0000000000000000e+000 
4.4950000000000001e+000 8.3021847616842092e+002 -2.7892678374627167e-002 4.5077635201778321e-002 1.8836461693470374e+000 1.3124111574149850e+000 1.0694282691072993e-002 0.0000000000000000e+000 
4.4974999999999996e+000 8.3071499331046630e+002 -2.7678386228217278e-002 4.5043763433227468e-002 2.0264361898507874e+000 1.3113537076434216e+000 1.5081115969043005e-002 0.0000000000000000e+000 
4.5000000000000000e+000 8.3121144605376037e+002 -2.7466810004142417e-002 4.5013462435065321e-002 2.1687028761122802e+000 1.3100685446816789e+000 1.9408697808795044e-002 0.0000000000000000e+000 
4.5025000000000004e+000 8.3170783443830783e+002 -2.7258083596194638e-002 4.4986346054145088e-002 2.3102049551301573e+000 1.3085990316764047e+000 2.3679410160457569e-002 0.0000000000000000e+000 
4.5049999999999999e+000 8.3220415852327812e+002 -2.7052306182440589e-002 4.4961172908870140e-002 2.4507358954961211e+000 1.3070360937846877e+000 2.7899952300928919e-002 0.0000000000000000e+000 
4.5075000000000003e+000 8.3270041832957168e+002 -2.6849620458335721e-002 4.4937305411167472e-002 2.5901558614350297e+000 1.3054328859300950e+000 3.2071539682683219e-002 0.0000000000000000e+000 
4.5099999999999998e+000 8.3319661399838844e+002 -2.6650259610335070e-002 4.4916929810938200e-002 2.7247212615735341e+000 1.3037768605979760e+000 3.6173727627426239e-002 0.0000000000000000e+000 
4.5125000000000002e+000 8.3369274555692436e+002 -2.6454455697319190e-002 4.4901347012512360e-002 2.8541958771276317e+000 1.3019818865224873e+000 4.0188966014982973e-002 0.0000000000000000e+000 
4.5149999999999997e+000 8.3418881296910899e+002 -2.6262294942682729e-002 4.4888376310211697e-002 2.9772409208441410e+000 1.3000909507013387e+000 4.4130619839943590e-002 0.0000000000000000e+000 
4.5175000000000001e+000 8.3468481623678394e+002 -2.6073872058560710e-002 4.4876110216023335e-002 3.0930737554835308e+000 1.2981802805352307e+000 4.8006728177204631e-002 0.0000000000000000e+000 
4.5199999999999996e+000 8.3518075537053915e+002 -2.5889370997248307e-002 4.4864783874743352e-002 3.2011733316895747e+000 1.2962115054526222e+000 5.1808773523602476e-002 0.0000000000000000e+000 
4.5225000000000000e+000 8.3567663037952218e+002 -2.5708830204735023e-002 4.4853779478501110e-002 3.3011553264252096e+000 1.2942083787017613e+000 5.5551885194142961e-002 0.0000000000000000e+000 
4.5250000000000004e+000 8.3617244126729531e+002 -2.5532378265523903e-002 4.4844445630019436e-002 3.3928555971285137e+000 1.2920437290475169e+000 5.9239265974347616e-002 0.0000000000000000e+000 
4.5274999999999999e+000 8.3666818801607212e+002 -2.5360303771407189e-002 4.4840017765977791e-002 3.4763288132204702e+000 1.2894512433638516e+000 6.2850654844365500e-002 0.0000000000000000e+000 
4.5300000000000002e+000 8.3716387065002425e+002 -2.5192746610088079e-002 4.4840158115619033e-002 3.5518263725081356e+000 1.2864293787267109e+000 6.6375139963266980e-002 0.0000000000000000e+000 
4.5324999999999998e+000 8.3765948919899165e+002 -2.5029810149391096e-002 4.4844865430661685e-002 3.6196813131945755e+000 1.2829654817801674e+000 6.9806536159328011e-002 0.0000000000000000e+000 
4.5350000000000001e+000 8.3815504368467168e+002 -2.4871488217087290e-002 4.4852747848494801e-002 3.6802876484450118e+000 1.2791423714949479e+000 7.3144446056614174e-002 0.0000000000000000e+000 
4.5374999999999996e+000 8.3865053415805278e+002 -2.4717813525739984e-002 4.4863472974554952e-002 3.7341004063511494e+000 1.2749758469777293e+000 7.6394957444957501e-002 0.0000000000000000e+000 
4.5400000000000000e+000 8.3914596064678358e+002 -2.4568937404211511e-002 4.4878324232342948e-002 3.7816034517430599e+000 1.2703793669898755e+000 7.9547012190056318e-002 0.0000000000000000e+000 
4.5425000000000004e+000 8.3964132321740453e+002 -2.4424671210937277e-002 4.4893736503070159e-002 3.8232565871006470e+000 1.2656074953319798e+000 8.2619569161331105e-002 0.0000000000000000e+000 
4.5449999999999999e+000 8.4013662190917069e+002 -2.4285012793512806e-002 4.4908160078591663e-002 3.8595402935384326e+000 1.2607804400480191e+000 8.5601973355993274e-002 0.0000000000000000e+000 
4.5475000000000003e+000 8.4063185672943962e+002 -2.4150189062027039e-002 4.4923350107524129e-002 3.8909594637826488e+000 1.2557775565134908e+000 8.8468661847545566e-002 0.0000000000000000e+000 
4.5499999999999998e+000 8.4112702769844236e+002 -2.4020262805834136e-002 4.4939989140630132e-002 3.9179534859044676e+000 1.2505655965024050e+000 9.1220313578257800e-002 0.0000000000000000e+000 
4.5525000000000002e+000 8.4162213486604492e+002 -2.3895186815252600e-002 4.4957326886958526e-002 3.9409061891153261e+000 1.2451975188781950e+000 9.3862365730557423e-002 0.0000000000000000e+000 
4.5549999999999997e+000 8.4211717826372455e+002 -2.3774943743489985e-002 4.4974935355469370e-002 3.9601758620405261e+000 1.2397180883314780e+000 9.6395524199315782e-002 0.0000000000000000e+000 
4.5575000000000001e+000 8.4261215791135464e+002 -2.3659495273847142e-002 4.4991482046725650e-002 3.9761051300460921e+000 1.2342504042467528e+000 9.8817957332998446e-002 0.0000000000000000e+000 
4.5599999999999996e+000 8.4310707384734712e+002 -2.3548796637498981e-002 4.5006978381138651e-002 3.9893399317261196e+000 1.2287982759820897e+000 1.0113914926886428e-001 0.0000000000000000e+000 
4.5625000000000000e+000 8.4360192609947910e+002 -2.3442858373442732e-002 4.5021983678964261e-002 4.0001178988550627e+000 1.2233317805521691e+000 1.0336441581647846e-001 0.0000000000000000e+000 
4.5650000000000004e+000 8.4409671470068542e+002 -2.3341520831394291e-002 4.5034073141323461e-002 4.0087955556295354e+000 1.2180445405465405e+000 1.0550947647791814e-001 0.0000000000000000e+000 
4.5674999999999999e+000 8.4459143968973149e+002 -2.3244677798317070e-002 4.5042664219920425e-002 4.0156134510911974e+000 1.2129761185173995e+000 1.0758839568569520e-001 0.0000000000000000e+000 
4.5700000000000003e+000 8.4508610111188136e+002 -2.3152159739879608e-002 4.5047506907224033e-002 4.0206863488512257e+000 1.2081504971243320e+000 1.0962960781972556e-001 0.0000000000000000e+000 
4.5724999999999998e+000 8.4558069900017028e+002 -2.3063837502832030e-002 4.5046793452229394e-002 4.0241938515327753e+000 1.2037041903804930e+000 1.1164060168708174e-001 0.0000000000000000e+000 
4.5750000000000002e+000 8.4607523337621103e+002 -2.2979877128676662e-002 4.5041195366252396e-002 4.0264101179250078e+000 1.1995957392337828e+000 1.1359994934337972e-001 0.0000000000000000e+000 
4.5774999999999997e+000 8.4656970424680412e+002 -2.2900327991465019e-002 4.5030882468495292e-002 4.0274596032266921e+000 1.1958166568211646e+000 1.1549993255488208e-001 0.0000000000000000e+000 
